id,hari,tanggal,bulan,tahun,judul,kota,deteksi_kendaraan,model_kendaraan,kondisi
6434907,Rabu,30,11,2022.0,KNKT Ungkap Penyebab Fatal Kecelakaan Bus di Bukit Bego Tewaskan 14 Orang,Sleman,bus,,"tewas, selamat"
6434834,Rabu,30,11,2022.0,Hasil Investigasi KNKT soal Kecelakaan Bus di Bukit Bego Tewaskan 14 Orang,Sleman,bus,,"tewas, selamat"
6434527,Rabu,30,11,2022.0,"Chevrolet Tabrak Pembatas Jalan di Tol Jagorawi, Sopir Terluka",Bogor,"mobil, truk",,terluka
6434507,Rabu,30,11,2022.0,"Belum Ada Tersangka Kasus Mahasiswi UI Celaka, Polisi Tunggu Hasil Mediasi",Jakarta,"mobil, motor",,tewas
6434364,Rabu,30,11,2022.0,Anggota TNI Tewas Usai Tabrakan dan Dilindas Truk di Deli Serdang,Deli Serdang,"motor, truk",,tewas
6434277,Rabu,30,11,2022.0,"Truk Boks Terguling di Tol JORR Arah Pondok Indah, Lalin Tersendat",Jakarta,"mobil, truk",,
6434241,Rabu,30,11,2022.0,"Pelajar SMA Naik Motor Tanpa Helm dan Spion: Tak Ditilang, Cuma Ditegur-Kepala Diusap",Jakarta,"motor, truk",,
6434191,Rabu,30,11,2022.0,5 Fakta Kecelakaan Maut Pemotor Jatuh dari Jembatan Goyang Jakut,Jakarta,motor,,tewas
6433273,Selasa,29,11,2022.0,Ternyata Ini Sebab Lubang Mirip Sumur Muncul di Tengah Jalan Kota Bogor!,Bogor,truk,tronton,
6433236,Selasa,29,11,2022.0,Aliansi NATO Perkuat Sayap Timurnya,Jakarta,"mobil, truk, kereta",sedan,
6433194,Selasa,29,11,2022.0,"Puncak Musim Hujan Tiba, Ini 5 Tips Supaya Lebih Aman Saat Berkendara",Jakarta,"mobil, motor, truk, bus",,selamat
6433137,Selasa,29,11,2022.0,Sopir Odong-odong Maut Tewaskan 10 Orang di Serang Divonis 10 Tahun Bui,Serang,kereta,,tewas
6432973,Selasa,29,11,2022.0,Cara Bayar Pajak Kendaraan Secara Online di Jatim,Surabaya,"mobil, motor",,
6432938,Selasa,29,11,2022.0,Warga dan Polisi Harap Lubang Mirip Sumur di Jl Sholis Segera Diperbaiki,Bogor,"mobil, motor",sedan,
6432905,Selasa,29,11,2022.0,Cerita Ngeri Warga soal Pemotor Terlempar dari Flyover Jembatan Goyang,Jakarta,"motor, truk",,"tewas, kritis"
6432754,Selasa,29,11,2022.0,Ini Lokasi Pemotor Jatuh Terlempar dari Flyover Jembatan Goyang Jakut,Jakarta,motor,,"tewas, kritis"
6432712,Selasa,29,11,2022.0,4 Insiden Horor Pemotor Jatuh Terlempar dari Flyover di Jakarta,Jakarta,"mobil, motor",,"tewas, cedera, selamat"
6432471,Selasa,29,11,2022.0,"Polisi Lanjut Gelar Kasus Kecelakaan Mahasiswa UI, Propam Dilibatkan",Jakarta,mobil,,tewas
6432367,Selasa,29,11,2022.0,Ngeri Kecelakaan Maut Pemotor Jatuh dari Flyover Jembatan Goyang Jakut,Jakarta,motor,,tewas
6432102,Selasa,29,11,2022.0,Mobil Tabrak Separator di Jalan Gatot Subroto Jakpus,Jakarta,"mobil, bus",,tewas
6431982,Selasa,29,11,2022.0,"Berniat Mudik, Pemuda Ini Justru Tabrak Orang hingga Tewas yang Berujung Bui",Surabaya,"mobil, motor",,"tewas, cedera"
6431654,Senin,28,11,2022.0,"Tilang Manual Dilarang, Mau Sampai Kapan Terus-terusan Nggak Tertib?",Jakarta,motor,,selamat
6431082,Senin,28,11,2022.0,Lepas Pelat Nomor Akali Tilang Elektronik? Jangan Kaget Kalau Kendaraan Disita,Jakarta,motor,,
6430947,Senin,28,11,2022.0,Polisi Bakal Tilang Manual Pelanggar Lalin dengan Potensi Pidana,Jakarta,"mobil, motor",,
6430881,Senin,28,11,2022.0,"Tilang Manual Dihapus: Tak Punya SIM-STNK Bebas di Jalan, Pelat Palsu Keluyuran",Jakarta,motor,,selamat
6430586,Senin,28,11,2022.0,Polisi Bicara Fenomena Pelanggaran Lalu Lintas Saat Tilang Manual Dihapus,Jakarta,"mobil, motor, truk",,
6430452,Senin,28,11,2022.0,Polisi Undang Ahli Gelar Kasus Mahasiswa UI Ditabrak Purnawirawan Polri,Jakarta,"mobil, motor",,tewas
6429172,Minggu,27,11,2022.0,"Tewasnya Mega Puspita, Bos Cor Logam Klaten di Tol Boyolali",Boyolali,"mobil, truk",sedan,"tewas, selamat"
6428706,Minggu,27,11,2022.0,Geger Pelat Mobil RFQ Ternyata Bodong Usai Tabrak 9 Motor di Sunter,Jakarta,"mobil, motor",,
6428248,Sabtu,26,11,2022.0,Purnawirawan Polisi yang Tabrak Mahasiswa UI Dikenai Wajib Lapor,Jakarta,motor,,tewas
6428130,Sabtu,26,11,2022.0,"240 Pelanggar Kena Tilang Elektronik, Terbanyak Pengendara Tanpa Helm",Jembrana,"mobil, motor",,
6427983,Sabtu,26,11,2022.0,Petaka Rombongan Tilik Bayi di Gunung Pegat Wonogiri,Solo,bus,minibus,tewas
6427917,Sabtu,26,11,2022.0,"Ternyata, Pelat RFQ di Mobil Tabrak 9 Motor di Jakut Bodong!",Jakarta,"mobil, motor",,tewas
6427766,Sabtu,26,11,2022.0,Detik-detik Mahasiswa UI Tewas Ditabrak Mobil Pajero Purnawirawan Polisi,Jakarta,"mobil, motor",,tewas
6427690,Sabtu,26,11,2022.0,Kecelakaan Tol Cipali 25 November: Kronologi dan Identitas Korban Tewas,Jakarta,"mobil, truk",,"tewas, selamat"
6427637,Sabtu,26,11,2022.0,"Mahasiswa Tewas Ditabrak Purnawirawan Polisi, UI Minta Diusut Transparan",Jakarta,mobil,,tewas
6427359,Sabtu,26,11,2022.0,5 Fakta Geger Mobil Pelat RFQ Tabrak 9 Motor di Sunter,Jakarta,"mobil, motor",sedan,
6427178,Jumat,25,11,2022.0,Mahasiswa UI Tewas Diduga Ditabrak Pensiunan Polisi di Jaksel,Jakarta,"mobil, motor",,tewas
6426740,Jumat,25,11,2022.0,Truk Muat Cabai Terjun ke Sungai di Banyuwangi gegara Sopir Ngantuk,Banyuwangi,"motor, truk, bus","sedan, taksi","tewas, selamat"
6426574,Jumat,25,11,2022.0,Ini Lokasi Kecelakaan Maut Tol Cipali yang Tewaskan Kepala BKD Jabar,Subang,"mobil, truk","sedan, tronton",meninggal
6426397,Jumat,25,11,2022.0,"Kecelakaan Maut di Tol Cipali: Kepala BKD Jabar Wafat, Sopir Selamat",Bandung,"mobil, truk",,"tewas, selamat"
6426382,Jumat,25,11,2022.0,Detik-detik Mobil Tabrak Truk Tewaskan Kepala BKD Jabar di Cipali,Subang,"mobil, truk","sedan, tronton",tewas
6426293,Jumat,25,11,2022.0,Kepala BKD Jabar Yerry Yanuar Tewas Kecelakaan di Tol Cipali,Subang,mobil,sedan,tewas
6426036,Jumat,25,11,2022.0,Polisi Selidiki Keaslian Pelat RFQ di Mobil Tabrak 9 Motor di Sunter,Jakarta,"mobil, motor",,
6425946,Jumat,25,11,2022.0,"Angkot Ringsek Parah Usai Tabrak Tiang di Bogor, Sopir Dibawa ke RS",Bogor,truk,angkot,tewas
6425912,Jumat,25,11,2022.0,Polisi Sebut Mobil Pelat RFQ Tabrak 9 Motor di Sunter karena Faktor Jalan,Jakarta,"mobil, motor",sedan,
6425668,Jumat,25,11,2022.0,"Mobil Tabrakan di Tol Jagorawi Arah Bogor, Penumpang Terluka",Jakarta,"truk, bus",minibus,"tewas, selamat"
6425471,Jumat,25,11,2022.0,Horor Mobil Pelat RFQ Berputar 360 Derajat dan Seruduk 9 Motor,Jakarta,"mobil, motor",sedan,
6425130,Kamis,24,11,2022.0,Kecelakaan di Ruas Tol Boyolali Januari-Agustus 2022 Telan 20 Korban Jiwa,Boyolali,"mobil, truk",,tewas
6424651,Kamis,24,11,2022.0,Bareskrim Sita Jam Tangan Rolex-Properti Miliaran Rupiah di Kasus Net89,Jakarta,mobil,,
6424561,Kamis,24,11,2022.0,"Operasi Zebra, Wakapolda Bali Warning Anggotanya Tak Lakukan Pungli",Denpasar,mobil,,selamat
6424456,Kamis,24,11,2022.0,KNKT Ungkap Hasil Analisis TKP Kecelakaan Maut di Gunung Pegat Wonogiri,Wonogiri ,"motor, bus",minibus,"tewas, selamat"
6424432,Kamis,24,11,2022.0,Sopir Minibus Laka Tewaskan 8 Orang di Gunung Pegat Wonogiri Jadi Tersangka,Wonogiri,bus,minibus,tewas
6424193,Kamis,24,11,2022.0,Kecelakaan Alphard Maut Boyolali Terjadi 5 Menit Jelang Exit Tol Colomadu,Boyolali,"mobil, truk",sedan,tewas
6423769,Kamis,24,11,2022.0,Pentingnya Teknologi Blind Spot Detection di Transportasi Umum,Jakarta,"mobil, bus",sedan,selamat
6423639,Kamis,24,11,2022.0,Catat! Polresta Denpasar Pelototi 5 Pelanggaran dalam Operasi Zebra,Denpasar,mobil,,
6423126,Rabu,23,11,2022.0,Cerita Tukang Cilok Dagangannya Hancur Ditabrak Truk Oleng di Jaksel,Jakarta,"mobil, motor, truk",,selamat
6422876,Rabu,23,11,2022.0,Momen Ngeri Truk Oleng hingga Tabrak 7 Motor di Gandaria Jaksel,Jakarta,"motor, truk",,terluka
6422803,Rabu,23,11,2022.0,Penampakan Motor-motor Ringsek Ditabrak Truk Oleng di Gandaria Jaksel,Jakarta,"motor, truk",,terluka
6421011,Rabu,23,11,2022.0,Fakta-fakta Kecelakaan Maut Tewaskan 8 Orang di Gunung Pegat Wonogiri,Solo,bus,minibus,tewas
6420990,Rabu,23,11,2022.0,Polisi Minta Warga Tak Terprovokasi Isu Kecelakaan Truk Maut di Mimika,Mimika,"mobil, truk",,tewas
6421002,Selasa,22,11,2022.0,Kapolda Papua Pastikan Pelaku Kerusuhan Dogiyai Diproses Sampai ke Pengadilan,Dogiyai,"motor, truk",,tewas
6420300,Selasa,22,11,2022.0,Puluhan Ribu Pelanggar Terdata Sebelum Penerapan ETLE di Bali,Denpasar,mobil,,
6420812,Selasa,22,11,2022.0,Kecelakaan Maut Bus Rombongan Tilik Bayi di Gunung Pegat Wonogiri,Wonogiri,"motor, bus","minibus, sedan",tewas
6420607,Selasa,22,11,2022.0,"Tilang Sistem Poin: Kalau SIM Sudah Dicabut, Bisa Bikin Lagi?",Jakarta,"mobil, bus",,
6420511,Selasa,22,11,2022.0,Kecelakaan di Gunung Pegat Wonogiri: Kronologi Hingga Jumlah Korban,Jakarta,"motor, bus","minibus, sedan",tewas
6420177,Selasa,22,11,2022.0,"Sopir Bus Maut Gunung Pegat Wonogiri Syok, Polisi: Nangis Kalau Ngomong",Wonogiri,"mobil, bus","minibus, sedan","tewas, selamat"
6420071,Selasa,22,11,2022.0,Polisi: Bus Alami Kecelakaan Tewaskan 8 Orang di Wonogiri Tak Laik Jalan,Wonogiri,"motor, bus",,tewas
6419927,Selasa,22,11,2022.0,Enggak Ada Takutnya! Pemotor Kini Berani Lewat Bundaran HI Tak Pakai Helm,Jakarta,"motor, truk",,selamat
6419784,Selasa,22,11,2022.0,Polisi Sebut Bus Maut Tewaskan 8 Orang di Gunung Pegat Wonogiri Tak Laik Jalan,Semarang,"motor, bus",minibus,tewas
6417773,Senin,21,11,2022.0,Truk Angkut 30 Ton Hebel Tabrak Pembatas Jalan-Terguling di Tabanan,Tabanan,truk,sedan,
6417588,Senin,21,11,2022.0,"Sopir Ngantuk, Truk Pakan Ternak Terguling Usai Tabrak Pembatas Tol Tomang",Jakarta,"mobil, truk",,
6417113,Senin,21,11,2022.0,Lakban Pelat Nomor Biar Lolos Tilang ETLE? Bisa Ditilang Manual!,Jakarta,mobil,,
6417031,Senin,21,11,2022.0,"Tilang Elektronik Bukan Buat Banyak-banyakan Nilang, Tapi Biar Masyarakat Tertib",Jakarta,"mobil, truk",,
6416982,Senin,21,11,2022.0,Menanti Polisi Tangkap Pelaku Kerusuhan Dogiyai Usai Kantongi Nama-namanya,Dogiyai,truk,,tewas
6416825,Senin,21,11,2022.0,Kesalahan Penulisan Teks Editorial dan Tips dari Dosen Bahasa Indonesia Unhas,Makassar,truk,sedan,kritis
6416839,Minggu,20,11,2022.0,Polisi Kantongi Identitas Pelaku Kerusuhan di Dogiyai Papua Tengah,Jakarta,"motor, truk",sedan,
6416833,Minggu,20,11,2022.0,Polisi Kantongi Identitas Pelaku Kerusuhan di Dogiyai Papua Tengah,Jakarta,"motor, truk",sedan,
6416724,Minggu,20,11,2022.0,Polisi Ungkap Masih Ada 1 Orang Hilang Imbas Kerusuhan Dogiyai Papua Tengah,Dogiyai,bus,sedan,
6416601,Minggu,20,11,2022.0,Polisi Kantongi Nama Pelaku Pembakaran-Pembunuhan Saat Kerusuhan di Dogiyai,Dogiyai,truk,,tewas
6416584,Minggu,20,11,2022.0,"Pengendara Mobil Tabrak Lari Warga di Jayapura, 1 Orang Tewas-2 Luka",Jayapura,"mobil, motor",sedan,tewas
6416352,Minggu,20,11,2022.0,"Mobil Ringsek Tertabrak KRL di Cibinong Bogor, Tak Ada Korban Jiwa",Bogor,"mobil, kereta",taksi,selamat
6416013,Minggu,20,11,2022.0,"Diduga Lampu Penerangan Minim, 2 Pelajar Kediri Tewas Tabrak Truk Berhenti",Kediri,"motor, truk",sedan,"tewas, selamat"
6415758,Minggu,20,11,2022.0,"Pajero Tabrak Pembatas Jalan Tol Jagorawi, Pengemudi Luka Berat",Jakarta,"mobil, truk",,
6414982,Sabtu,19,11,2022.0,Bus Rombongan Peziarah Asal Serang Banten Alami Kecelakaan di Tol Cipali,Cirebon,"mobil, bus","minibus, sedan",tewas
6414821,Sabtu,19,11,2022.0,Polisi Ungkap Penyebab Pemobil Fortuner Tabrak Jalur Sepeda di Sudirman,Jakarta,"mobil, motor",,
6414659,Sabtu,19,11,2022.0,"Pemobil Bikin Rusak Jalur Sepeda Sudirman Tak Ditilang, Ini Alasannya",Jakarta,mobil,,
6414622,Sabtu,19,11,2022.0,"Catat! Tilang Manual Dihapus, Bukan Berarti Pengendara Bebas Melanggar",Jakarta,mobil,sedan,
6414338,Sabtu,19,11,2022.0,"Mengenal Pembatas Jalan di Tol: Ada yang Pakai Beton Ada Juga Isi Air, Apa Bedanya?",Jakarta,truk,,
6414311,Sabtu,19,11,2022.0,Mengemuka Ulah Pemobil Fortuner Bikin Jalur Sepeda di Sudirman Porak-poranda,Jakarta,"mobil, motor, truk",,
6414107,Jumat,18,11,2022.0,Pemkab Bakal Lebarkan Jalan Sampalan-Toyapakeh Nusa Penida 2023,Klungkung,"mobil, motor",,
6412401,Jumat,18,11,2022.0,"36% Kecelakaan di Tol Libatkan Kendaraan Non-Golongan 1, Ini Sebabnya",Jakarta,"truk, bus",sedan,selamat
6413150,Jumat,18,11,2022.0,"Sopir Diduga Mengantuk, Mobilio Seruduk Pohon Perindang di Tabanan",Tabanan,"mobil, motor, truk",sedan,tewas
6412642,Jumat,18,11,2022.0,"Konvoi RI 1 Haram Diterobos, Begini Aturannya",Jakarta,mobil,sedan,
6412484,Jumat,18,11,2022.0,"Truk Tabrakan dengan Motor di Binjai, 1 Orang Tewas",Medan,"motor, truk",,tewas
6411928,Kamis,17,11,2022.0,Jabar Hari Ini: Polisi Siap Tembak Geng Motor yang Berulah,Bandung,motor,,selamat
6412276,Kamis,17,11,2022.0,Mobil Ringsek Usai Tabrak Rumah Warga di Pangandaran,Pangandaran,mobil,,
6411825,Kamis,17,11,2022.0,"Pikap Tabrak Ekor Tronton di Bengkalis, 1 Orang Tewas",Pekanbaru,"mobil, truk, bus","sedan, pikap, tronton",tewas
6411514,Kamis,17,11,2022.0,"Soal Polemik Relokasi SDN 1 Pocin Depok, RK: Lahannya Harus Beres Dulu",Bandung,motor,,selamat
6411679,Kamis,17,11,2022.0,"Kecelakaan Beruntun di Jalan Slamet Riyadi Solo, Pelajar Pemotor Meninggal",Solo,"mobil, motor, truk",sedan,kritis
6411499,Kamis,17,11,2022.0,RK Klarifikasi Wali Kota Depok soal Lahan SDN Pocin 1 Dijadikan Masjid,Depok,kereta,,
6411350,Kamis,17,11,2022.0,Cara Polisi Cegah Aksi Geng Motor di Ciamis,Ciamis,"mobil, motor",,
6411046,Kamis,17,11,2022.0,Pelajar MAN 2 Kota Probolinggo Tewas Terlindas Truk Trailer Muat Keramik,Probolinggo,"motor, truk",,tewas
6410748,Kamis,17,11,2022.0,"Mobil Kecelakaan hingga Ringsek di Km 16 Tol Dalkot, Lalin Tersendat",Jakarta,"mobil, bus","minibus, kontainer",tewas
6409796,Rabu,16,11,2022.0,"Mobil Pikap Muatan Hebel Terbalik di Cibinong, Sopir Selamat",Bogor,"mobil, motor, bus","minibus, sedan, pikap","tewas, selamat"
6408570,Rabu,16,11,2022.0,Terduga Penabrak Lari Anak Anggota Dewan Malah Tebar Ancaman,Bekasi,"mobil, motor",,
6408057,Rabu,16,11,2022.0,Sosok Perempuan Berkebaya di Tikungan Ciawi Tasik yang Sering Makan Korban,Bandung,"mobil, motor, truk, bus",tronton,selamat
6408532,Rabu,16,11,2022.0,"6 Fakta Tol Cikopo-Palimanan, Sejarah hingga Tarif Cipali",Bandung,truk,,tewas
6408088,Selasa,15,11,2022.0,Jasa Raharja Beri Santunan Korban Kecelakaan Maut di Tol Cipali,Cirebon,"mobil, motor, truk, bus","minibus, sedan",
6408112,Selasa,15,11,2022.0,Jabar Hari Ini: Kecelakaan Maut di Cipali hingga Siswa Tasik Keracunan,Bandung,"mobil, motor, truk, bus","minibus, sedan",tewas
6408249,Selasa,15,11,2022.0,"Terlibat Kecelakaan di Purwakarta, Anggota TNI AD Meninggal Dunia",Purwakarta,"motor, truk",sedan,
6407989,Selasa,15,11,2022.0,Pria Bandung Tewas Terlindas Truk di Jalan Margacinta,Bandung,"motor, truk",,tewas
6407892,Selasa,15,11,2022.0,"Dihantam Pajero dan Xenia, 2 Pemotor di Pekanbaru Tewas",Pekanbaru,"mobil, motor, bus",minibus,tewas
6407908,Selasa,15,11,2022.0,"2 Warga Israel Tewas dalam Serangan di Tepi Barat, Pelaku Ditembak Mati",Jakarta,mobil,,"tewas, kritis"
6407812,Selasa,15,11,2022.0,"Pemotor Jatuh-Tewas di Kali Licin Depok, Polisi: Perlu Dipasang Pagar",Depok,"mobil, motor",,tewas
6407738,Selasa,15,11,2022.0,Dugaan Penyebab Tersangka Kasus Net89 Tewas Kecelakaan di Tol Solo-Semarang,Semarang,"mobil, motor, truk",tronton,tewas
6407720,Selasa,15,11,2022.0,"Ditabrak Pajero Prajurit TNI AL, Tukang Gorengan di Palembang Tewas",Palembang,mobil,sedan,tewas
6407357,Selasa,15,11,2022.0,"Adu Banteng Mobil Vs 2 Motor di Borobudur Magelang, 1 Korban Tewas",Magelang,"mobil, motor",sedan,"tewas, cedera"
6407324,Selasa,15,11,2022.0,Tol Japek Arah Cikampek Macet gegara Perbaikan Jalan di Km 14,Jakarta,mobil,sedan,
6407302,Selasa,15,11,2022.0,Polisi Akui Pelanggar Lalin Tak Takut Petugas Sejak Tilang Manual Dihapus,Surabaya,"mobil, motor, truk",,
6407193,Selasa,15,11,2022.0,Detik-detik Tersangka Net89 Tewas Kecelakaan di Tol Solo-Semarang,Semarang,"mobil, truk",tronton,
6406752,Selasa,15,11,2022.0,Truk Muatan Pasir Nyemplung Parit di Jalan Jenderal Sudirman Ungaran,Kabupaten Semarang,truk,,
6406687,Selasa,15,11,2022.0,"Tilang Manual Ditiadakan, Polisi: Orang Jadi Berani Melanggar Meski Ada Petugas",Jakarta,"mobil, motor, truk",,
6406672,Selasa,15,11,2022.0,"Kecelakaan Maut di Tol Cipali KM 139, 3 Orang Tewas!",Indramayu,mobil,,tewas
6406267,Selasa,15,11,2022.0,Puskesmas Berbah Tolak Pasien Kecelakaan Berujung Permintaan Maaf,Solo,bus,,
6406442,Selasa,15,11,2022.0,Kecelakaan Maut di Aljazair Tewaskan 16 Orang,Jakarta,"mobil, truk",pikap,"tewas, selamat"
6405599,Senin,14,11,2022.0,Silang Sengkarut Penanganan Perlintasan KA Tak Berpalang Pintu,Tasikmalaya,"mobil, kereta",,tewas
6405838,Senin,14,11,2022.0,Ini Identitas Korban Tewas Laka Mobil Vs 2 Motor di Gamping Sleman,Sleman,"mobil, motor","sedan, pikap","tewas, cedera"
6404357,Senin,14,11,2022.0,8 Fakta Kerusuhan Dogiyai Berujung 6 Kantor Pemerintah Dibakar-4 Orang Hilang,Dogiyai,truk,sedan,tewas
6404510,Senin,14,11,2022.0,"Truk Mogok di Km 12 Tol Jagorawi, Lalin Arah Jakarta Macet 4 Kilometer",Jakarta,truk,,
6404337,Senin,14,11,2022.0,Tanda Tanya Nasib Ibu dan 2 Anaknya Hilang Saat Kerusuhan di Dogiyai,Dogiyai,truk,sedan,tewas
6403718,Senin,14,11,2022.0,Respons KAI Usai Kereta Tabrak Mobil yang Tewaskan 3 Orang di Tasik,Tasikmalaya,"mobil, kereta",,"tewas, selamat"
6403465,Minggu,13,11,2022.0,Reuni Anak Pesantren Berujung Kecelakaan Maut di Perlintasan KA,Tasikmalaya,"mobil, kereta",,"tewas, selamat"
6403842,Minggu,13,11,2022.0,Penumpang Motor Tewas Usai Serempetan dengan Truk Trailer di Jakut,Jakarta,"motor, truk, bus",minibus,tewas
6403687,Minggu,13,11,2022.0,Momen Bus 'Dipukul' Mundur Pemotor gegara Lawan Arus di Bukit Bintang,Solo,"mobil, motor, truk, bus",sedan,
6403672,Minggu,13,11,2022.0,4 Orang Dilaporkan Hilang Imbas Kerusuhan di Dogiyai Papua Tengah,Dogiyai,truk,sedan,tewas
6403578,Minggu,13,11,2022.0,Kronologi Kereta Vs Mobil yang Tewaskan 3 Orang di Tasik,Tasikmalaya,"mobil, kereta",,"tewas, selamat"
6403107,Minggu,13,11,2022.0,Barbar Warga di Dogiyai Bakar Rumah-Truk gegara Balita Tewas Ditabrak,Dogiyai,"mobil, truk",,tewas
6402989,Minggu,13,11,2022.0,"Minibus Terguling di Mesir, 19 Orang Tewas",Jakarta,"truk, bus","minibus, sedan",tewas
6402714,Sabtu,12,11,2022.0,"Bus Terguling Menimpa Mobil di Jalan Sragen-Ngawi, 5 Korban Luka",Sragen,"mobil, motor, bus",,
6402260,Sabtu,12,11,2022.0,"Anak Kecil Tewas Ditabrak Truk, Warga Dogiyai Ngamuk Bakar Rumah-Bacok Sopir",Dogiyai,truk,,tewas
6401473,Jumat,11,11,2022.0,Pemobil Lexus Pasang Strobo Terciduk Polisi di Tol Sedyatmo!,Jakarta,"mobil, motor",sedan,
6401210,Jumat,11,11,2022.0,"Heboh Ribut di Jalan Bawa Tongkat Baseball, Bagaimana Cara Hadapi Pengendara Emosi?",Jakarta,mobil,,
6399985,Jumat,11,11,2022.0,Pelaku Tabrak Lari Anak Anggota DPRD Bekasi Masih Diburu Polisi,Bekasi,"mobil, motor",sedan,
6399750,Jumat,11,11,2022.0,'Pengawet' Jalan dari Plastik-Sabut Kelapa ala Mahasiswa ITB,Bandung,truk,,selamat
6399837,Jumat,11,11,2022.0,Truk Tabrak Sejumlah Motor di Depan Terminal Banyumanik Semarang,Semarang,"motor, truk, bus",sedan,selamat
6399748,Jumat,11,11,2022.0,"Kecelakaan Dua Truk di Merr, Arus Lalin Arah Kenjeran Dibuka Tutup",Surabaya,"mobil, truk",,tewas
6399671,Jumat,11,11,2022.0,"Ada Kecelakaan, Lalin di Tol Kebon Jeruk Arah Tomang Macet",Jakarta,truk,,
6399664,Jumat,11,11,2022.0,6 Fakta Anak Anggota Dewan di Bekasi Jadi Korban Tabrak Lari,Jakarta,"mobil, motor",sedan,
6399034,Kamis,10,11,2022.0,DPRD Kritisi Kondisi Infrastruktur di Jabar: Rapuh dan Berumur!,Bandung,truk,,
6399142,Kamis,10,11,2022.0,"Kronologi Anak Anggota DPRD Bekasi Ditabrak Lari, Sempat Cekcok Mulut",Bekasi,"mobil, motor",sedan,
6399028,Kamis,10,11,2022.0,Kondisi Terkini Anak Anggota DPRD Bekasi Usai Ditabrak Lari Mobil,Jakarta,"mobil, motor",sedan,
6398822,Kamis,10,11,2022.0,Detik-detik Ngeri Anak Anggota DPRD Bekasi Ditabrak Lari hingga Terpental,Bekasi,"mobil, motor",sedan,
6398678,Kamis,10,11,2022.0,Pemotor Tewas Ditabrak Kereta Api di Binjai,Binjai,"motor, kereta",,tewas
6398671,Kamis,10,11,2022.0,"Anak Jadi Korban Tabrak Lari, Anggota DPRD Bekasi Harap Pelaku Ditangkap",Bekasi,"mobil, motor, truk",sedan,tewas
6398244,Kamis,10,11,2022.0,2 Sepeda Motor Tabrakan di Dekat Toko Makanan Siap Saji Bandung,Bandung,motor,sedan,
6398186,Kamis,10,11,2022.0,Anak Anggota DPRD Bekasi Jadi Korban Tabrak Lari Mobil,Bekasi,"mobil, motor, truk",,tewas
6397373,Rabu,9,11,2022.0,"Kecelakaan 2 Truk Tewaskan 1 Orang di Tugurejo, Jalur Pantura Semarang Macet",Semarang,truk,sedan,tewas
6397289,Rabu,9,11,2022.0,"Tergelincir Saat Nyalip, Pemotor di Bogor Tewas Terlindas Truk",Bogor,"motor, truk","sedan, angkot",tewas
6396998,Rabu,9,11,2022.0,Pemobil di Surabaya Tewaskan Dua Orang gegara Emosi Berlebih,Surabaya,mobil,"sedan, pikap",tewas
6396490,Rabu,9,11,2022.0,"Truk Muatan Besi Terguling di Cijeruk Bogor, Lalu Lintas Macet",Bogor,"motor, truk",,
6396204,Rabu,9,11,2022.0,"Tabrak Pejalan Kaki hingga Tewas di Bekasi, Sopir Pajero Jadi Tersangka",Bekasi,"mobil, motor, truk",,tewas
6394157,Rabu,9,11,2022.0,"Sisi Lain Ojol Sukabumi, Tak Sekedar 'Gacor'",Sukabumi,motor,,selamat
6395342,Selasa,8,11,2022.0,"Diduga Ngantuk, Prajurit TNI AU Tewas Setelah Tabrak Truk Parkir",Jakarta,"mobil, motor, truk, bus",sedan,tewas
6394553,Selasa,8,11,2022.0,Sopir Odong-odong Maut yang Tewaskan 10 Orang di Serang Dituntut 12 Tahun Bui,Serang,kereta,sedan,tewas
6394276,Selasa,8,11,2022.0,"Truk Mundur di Jalur Alternatif Puncak Bogor, Satu Motor Terjepit",Jakarta,"motor, truk, bus",,"tewas, selamat"
6393587,Selasa,8,11,2022.0,Kecelakaan Truk dan Motor di Jalan Wonosari Simpang Wiyoro,Solo,"motor, truk",,
6393393,Selasa,8,11,2022.0,3 Pengendara Tabrak Pembatas yang Baru Dipasang di Medan,Medan,"mobil, motor",,
6393122,Senin,7,11,2022.0,Pesepeda Perlu Minta Maaf ke Pemobil Gegara Terobos Lampu Merah Harmoni?,Jakarta,mobil,taksi,
6392763,Senin,7,11,2022.0,"Sahroni: Pesepeda Terobos Lampu Merah Salah, Mobil Tabrak Lari Juga Salah",Jakarta,mobil,taksi,
6391836,Senin,7,11,2022.0,Truk Angkut Minyak Goreng Terguling di Km 56 Tol Cikampek,Jakarta,"mobil, truk, kereta",sedan,
6391479,Senin,7,11,2022.0,Pejalan Kaki Tewas Tertabrak Truk Tronton di Sumedang,Sumedang,"mobil, truk",tronton,tewas
6391390,Senin,7,11,2022.0,"Mobil vs Road Bike di Harmoni, Pesepeda Diminta Berhenti saat Lampu Merah",Jakarta,"mobil, motor",taksi,selamat
6391156,Minggu,6,11,2022.0,"Kecelakaan Beruntun di Tol Mojokerto, 2 Orang Luka Berat",Mojokerto,"mobil, truk",sedan,tewas
6390999,Minggu,6,11,2022.0,"Kecelakaan 2 Motor di Jalan Patuk Gunungkidul, 1 Korban Terluka",Gunungkidul,motor,sedan,
6390955,Minggu,6,11,2022.0,9 Fakta Driver Taksi Online Tabrak Lari Roadbike Berujung Minta Maaf,Jakarta,mobil,taksi,
